offset_pos,binned_targets,null.deviance,df.null,logLik,AIC,BIC,deviance,df.residual,nobs,model,bin_start
FALSE,36,26.50609133504922,92,-10.190155504793498,26.380311009586997,33.978109489046766,20.380311009586997,90,93,offset_sigma_acc95,8557
TRUE,23,66.31154838113287,87,-25.907928429549074,57.81585685909815,65.24786730253277,51.815856859098155,85,88,offset_sigma_acc95,5325
TRUE,3,113.40054754371933,105,-51.93120635962052,109.86241271924104,117.85273000157724,103.86241271924104,103,106,offset_sigma_acc95,481
TRUE,42,33.750473201600094,101,-15.779658152760945,37.55931630552189,45.4342347453747,31.559316305521897,99,102,offset_sigma_acc95,10053
FALSE,30,58.50482623268793,117,-19.940599758555148,45.881199517110296,54.193253390507294,39.881199517110296,115,118,offset_sigma_acc95,7019
FALSE,8,64.37421532387776,96,-26.354834646756732,58.709669293513464,66.43380222902361,52.709669293513464,94,97,offset_sigma_acc95,1689
FALSE,50,64.80475465444701,98,-21.42444483834029,48.84888967668058,56.63424922708435,42.84888967668058,96,99,offset_sigma_acc95,12047
TRUE,36,75.11100157583314,106,-30.256229314116624,66.51245862823325,74.53094513161896,60.51245862823325,104,107,offset_sigma_acc95,8557
FALSE,37,55.91977400855142,100,-22.889806522063477,51.779613044126954,59.62497459465074,45.779613044126954,98,101,offset_sigma_acc95,8813
TRUE,2,112.05388901478366,92,-39.55497021561243,85.10994043122486,92.70773891068464,79.10994043122486,90,93,offset_sigma_acc95,214
TRUE,26,79.6703022701288,108,-37.0966697675103,80.1933395350206,88.26738318170803,74.1933395350206,106,109,offset_sigma_acc95,6026
TRUE,6,78.46891598421986,91,-23.467667171439384,52.93533434287877,60.500700074025886,46.93533434287877,89,92,offset_sigma_acc95,1206
FALSE,27,55.416820493107,97,-25.72605378349467,57.45210756698935,65.20701000300106,51.45210756698935,95,98,offset_sigma_acc95,6261
TRUE,43,64.37421532387776,96,-22.257522142898324,50.51504428579665,58.2391772213068,44.51504428579665,94,97,offset_sigma_acc95,10313
FALSE,34,51.43530562687342,104,-23.09134364520105,52.1826872904021,60.14456834087467,46.1826872904021,102,105,offset_sigma_acc95,8011
FALSE,43,51.15657672670604,102,-23.324455093895352,52.648910187790705,60.55309715247961,46.648910187790705,100,103,offset_sigma_acc95,10313
TRUE,8,101.39733973891008,102,-30.21653617871499,66.43307235742998,74.33725932211888,60.433072357429985,100,103,offset_sigma_acc95,1689
TRUE,7,92.2771829217903,102,-36.73250696024061,79.46501392048123,87.36920088517013,73.46501392048123,100,103,offset_sigma_acc95,1459
TRUE,46,11.20030687096948,99,-3.6404871267065184,13.280974253413037,21.096484811377312,7.28097425341304,97,100,offset_sigma_acc95,11091
FALSE,9,69.99137739671738,102,-32.732380004637015,71.46476000927403,79.36894697396293,65.46476000927403,100,103,offset_sigma_acc95,1949
FALSE,46,45.39350450012087,99,-18.457462493418944,42.91492498683789,50.73043554480216,36.91492498683789,97,100,offset_sigma_acc95,11091
FALSE,19,80.38279838452817,97,-32.55498846952937,71.10997693905874,78.86487937507046,65.10997693905875,95,98,offset_sigma_acc95,4391
FALSE,12,91.24342229589784,109,-35.36607661717773,76.73215323435547,84.83359433173271,70.73215323435545,107,110,offset_sigma_acc95,2660
FALSE,15,81.88329253375686,102,-31.235411403060304,68.47082280612061,76.37500977080951,62.47082280612061,100,103,offset_sigma_acc95,3424
TRUE,24,77.27734125772075,99,-30.332674781882375,66.66534956376475,74.48086012172902,60.66534956376476,97,100,offset_sigma_acc95,5544
TRUE,20,72.60545663139045,96,-29.9445681681568,65.8891363363136,73.61326927182375,59.889136336313605,94,97,offset_sigma_acc95,4641
TRUE,35,55.245591350458,96,-18.84144678356219,43.68289356712439,51.40702650263454,37.68289356712439,94,97,offset_sigma_acc95,8252
TRUE,48,39.39045252829184,96,-15.522272805424931,37.044545610849866,44.768678546360015,31.044545610849863,94,97,offset_sigma_acc95,11587
TRUE,41,50.87218324839931,100,-21.905090782901276,49.81018156580255,57.65554311632633,43.81018156580255,98,101,offset_sigma_acc95,9808
TRUE,9,80.07278370619377,96,-23.602713576386293,53.205427152772586,60.929560088282734,47.205427152772586,94,97,offset_sigma_acc95,1949
FALSE,39,40.58615218020683,108,-11.014732829559678,28.029465659119357,36.10350930580679,22.029465659119357,106,109,offset_sigma_acc95,9335
TRUE,31,59.93260808943998,96,-24.09807140687733,54.19614281375466,61.92027574926481,48.19614281375466,94,97,offset_sigma_acc95,7273
FALSE,25,72.86813126891676,97,-30.35230010697383,66.70460021394766,74.45950264995938,60.704600213947664,95,98,offset_sigma_acc95,5783
TRUE,12,90.07243623687384,89,-32.44124839786441,70.88249679572883,78.38192580671962,64.88249679572883,87,90,offset_sigma_acc95,2660
TRUE,13,72.60545663139045,96,-28.218579993580136,62.43715998716027,70.16129292267041,56.43715998716027,94,97,offset_sigma_acc95,2922
TRUE,49,73.89095365563158,101,-29.541077627205546,65.08215525441109,72.9570736942639,59.08215525441109,99,102,offset_sigma_acc95,11812
FALSE,23,101.99156023527084,111,-41.53508643208313,89.07017286416627,97.22566947805154,83.07017286416627,109,112,offset_sigma_acc95,5325
FALSE,16,61.064710116492286,102,-26.29131176637276,58.58262353274552,66.48681049743443,52.58262353274552,100,103,offset_sigma_acc95,3661
TRUE,25,69.76432772236045,101,-31.14193875286205,68.28387750572409,76.15879594557691,62.2838775057241,99,102,offset_sigma_acc95,5783
TRUE,15,68.59249887248878,96,-14.665990742510624,35.331981485021245,43.056114420531394,29.33198148502124,94,97,offset_sigma_acc95,3424
FALSE,20,98.48826816130357,102,-33.94036622831941,73.88073245663882,81.78491942132773,67.88073245663882,100,103,offset_sigma_acc95,4641
FALSE,29,61.24665522525081,103,-19.263312603042632,44.526625206085264,52.45979790350938,38.526625206085264,101,104,offset_sigma_acc95,6760
FALSE,18,60.88090579143373,101,-19.658771395240592,45.317542790481184,53.192461230334,39.317542790481184,99,102,offset_sigma_acc95,4140
TRUE,10,95.5201365880325,95,-39.4433865153478,84.8867730306956,92.5798176050991,78.8867730306956,93,96,offset_sigma_acc95,2183
FALSE,22,73.12795808583924,98,-33.725654509760865,73.45130901952173,81.2366685699255,67.45130901952173,96,99,offset_sigma_acc95,5100
FALSE,32,73.89095365563158,101,-28.6433467161728,63.2866934323456,71.16161187219842,57.2866934323456,99,102,offset_sigma_acc95,7518
FALSE,26,63.02396526925072,90,-20.951164388274336,47.90232877654867,55.43490729609922,41.90232877654867,88,91,offset_sigma_acc95,6026
FALSE,6,111.85689752273676,107,-35.48337715238579,76.96675430477158,85.01314798614425,70.96675430477158,105,108,offset_sigma_acc95,1206
TRUE,17,62.55281126265057,88,-24.372850447972738,54.74570089594547,62.211610005141885,48.74570089594547,86,89,offset_sigma_acc95,3901
FALSE,42,64.59064461138682,97,-28.680132583057215,63.36026516611443,71.11516760212615,57.36026516611443,95,98,offset_sigma_acc95,10053
TRUE,29,55.07250874678286,95,-22.12018095191082,50.24036190382164,57.93340647822515,44.24036190382164,93,96,offset_sigma_acc95,6760
FALSE,38,27.30324264444461,105,-12.996925650937667,31.993851301875335,39.98416858421153,25.993851301875335,103,106,offset_sigma_acc95,9076
TRUE,39,32.81806265121001,90,-14.190370971452754,34.38074194290551,41.913320462456056,28.380741942905512,88,91,offset_sigma_acc95,9335
TRUE,47,72.14149711743352,112,-30.126047413397178,66.25209482679435,74.43425828293137,60.252094826794355,110,113,offset_sigma_acc95,11320
TRUE,28,70.65878254609132,105,-34.18723972196456,74.37447944392912,82.36479672626533,68.37447944392912,103,106,offset_sigma_acc95,6529
FALSE,11,88.2807916869076,100,-37.33050909339734,80.66101818679468,88.50637973731845,74.66101818679468,98,101,offset_sigma_acc95,2413
FALSE,3,99.86239827471186,93,-44.979891415031005,95.959782830062,103.58966717687204,89.95978283006201,91,94,offset_sigma_acc95,481
TRUE,5,70.10205202973002,87,-27.614974749772703,61.22994949954541,68.66195994298003,55.22994949954541,85,88,offset_sigma_acc95,988
TRUE,16,80.07278370619377,96,-36.46512274712997,78.93024549425994,86.65437842977008,72.93024549425994,94,97,offset_sigma_acc95,3661
FALSE,45,55.75387435371748,99,-22.411002484962815,50.82200496992563,58.6375155278899,44.82200496992563,97,100,offset_sigma_acc95,10829
TRUE,14,77.27734125772075,99,-33.54393732489161,73.08787464978322,80.90338520774749,67.08787464978322,97,100,offset_sigma_acc95,3196
FALSE,17,91.5562561755624,110,-40.07540054139743,86.15080108279486,94.27939168673186,80.15080108279486,108,111,offset_sigma_acc95,3901
FALSE,49,39.495740968585494,97,-14.041344563892352,34.082689127784704,41.83759156379642,28.0826891277847,95,98,offset_sigma_acc95,11812
TRUE,33,26.88720383281559,98,-8.446452149929195,22.89290429985839,30.67826385026216,16.89290429985839,96,99,offset_sigma_acc95,7751
FALSE,10,85.8145271760183,103,-26.644696293093315,59.28939258618663,67.22256528361075,53.28939258618663,101,104,offset_sigma_acc95,2183
FALSE,41,45.26911096940654,98,-21.261311398377646,48.52262279675529,56.30798234715906,42.52262279675529,96,99,offset_sigma_acc95,9808
FALSE,4,103.8648448514438,96,-38.709457183081994,83.41891436616399,91.14304730167412,77.41891436616399,94,97,offset_sigma_acc95,739
TRUE,18,55.416820493107,97,-20.84990213414425,47.6998042682885,55.45470670430022,41.6998042682885,95,98,offset_sigma_acc95,4140
TRUE,21,61.24665522525081,103,-24.556837131754936,55.11367426350987,63.04684696093399,49.11367426350987,101,104,offset_sigma_acc95,4854
FALSE,48,81.88329253375686,102,-30.04027068203152,66.08054136406304,73.98472832875194,60.080541364063045,100,103,offset_sigma_acc95,11587
FALSE,7,106.25956210269828,96,-39.19759119697647,84.39518239395294,92.11931532946308,78.39518239395295,94,97,offset_sigma_acc95,1459
TRUE,22,91.54786849834636,100,-37.11976680476157,80.23953360952314,88.08489516004691,74.23953360952314,98,101,offset_sigma_acc95,5100
FALSE,5,110.97213856288758,111,-36.511515693807986,79.02303138761597,87.17852800150126,73.02303138761597,109,112,offset_sigma_acc95,988
TRUE,27,88.62387984271496,101,-36.83849644470034,79.67699288940068,87.5519113292535,73.67699288940068,99,102,offset_sigma_acc95,6261
FALSE,40,51.296635104974854,103,-19.94268766737247,45.88537533474494,53.81854803216906,39.88537533474494,101,104,offset_sigma_acc95,9579
TRUE,4,92.2771829217903,102,-29.738260116061134,65.47652023212227,73.38070719681117,59.47652023212227,100,103,offset_sigma_acc95,739
FALSE,1,89.29918856156819,103,-35.41534217522382,76.83068435044764,84.76385704787175,70.83068435044764,101,104,offset_sigma_acc95,1
FALSE,31,69.99137739671738,102,-28.41899143900369,62.83798287800738,70.74216984269628,56.83798287800738,100,103,offset_sigma_acc95,7273
TRUE,19,65.43365387308698,101,-25.15672838358381,56.31345676716762,64.18837520702044,50.31345676716762,99,102,offset_sigma_acc95,4391
FALSE,44,48.867774204454854,87,-17.674436691681898,41.348873383363795,48.780883826798416,35.348873383363795,85,88,offset_sigma_acc95,10567
TRUE,30,18.80510628127669,81,-6.43690754732954,18.87381509465908,26.09397283645184,12.873815094659076,79,82,offset_sigma_acc95,7019
FALSE,14,94.27869736201882,99,-38.61631479351047,83.23262958702094,91.0481401449852,77.23262958702094,97,100,offset_sigma_acc95,3196
FALSE,21,92.65489251398633,95,-35.82808841781441,79.65617683562883,89.91356960150017,71.65617683562883,92,96,offset_sigma_interact_acc95,4854
FALSE,24,91.17724260547168,99,-40.530880962677195,89.06176192535439,99.48244266930676,81.0617619253544,96,100,offset_sigma_interact_acc95,5544
FALSE,28,59.338663071355,93,-24.866799480965053,57.733598961930106,67.90677809101012,49.733598961930106,90,94,offset_sigma_interact_acc95,6529
TRUE,40,50.13483686272929,95,-21.151026495946248,50.302052991892495,60.55944575776384,42.302052991892495,92,96,offset_sigma_interact_acc95,9579
TRUE,45,73.38499825454194,99,-31.678952798811153,71.3579055976223,81.77858634157468,63.357905597622306,96,100,offset_sigma_interact_acc95,10829
FALSE,2,96.9547134782651,106,-34.62122730365653,77.24245460731306,87.93376994516069,69.24245460731306,103,107,offset_sigma_interact_acc95,214
TRUE,32,39.495740968585494,97,-15.00435474549868,38.00870949099736,48.34857940567965,30.008709490997365,94,98,offset_sigma_interact_acc95,7518
TRUE,34,39.17648962031404,94,-15.126762246776757,38.25352449355351,48.46903205995568,30.253524493553513,91,95,offset_sigma_interact_acc95,8011
TRUE,50,55.91977400855142,100,-18.814477066346097,45.62895413269219,56.08943620005723,37.62895413269219,97,101,offset_sigma_interact_acc95,12047
TRUE,38,54.72061944428001,93,-19.363908355331983,46.72781671066397,56.900995839743985,38.72781671066397,90,94,offset_sigma_interact_acc95,9076
FALSE,47,38.271676970219055,86,-18.01409554699499,44.02819109398998,53.89182356860832,36.02819109398998,83,87,offset_sigma_interact_acc95,11320
TRUE,44,57.63937548181829,111,-22.61092950215889,53.22185900431778,64.09585448949815,45.22185900431778,108,112,offset_sigma_interact_acc95,10567
FALSE,13,74.13998179432626,102,-25.308889789523526,58.61777957904705,69.1566955319656,50.61777957904705,99,103,offset_sigma_interact_acc95,2922
FALSE,33,73.6393109947015,100,-28.924412203503657,65.84882440700731,76.30930647437235,57.848824407007314,97,101,offset_sigma_interact_acc95,7751
TRUE,11,60.31794727514915,98,-19.747793535935983,47.49558707187197,57.87606647241033,39.49558707187197,95,99,offset_sigma_interact_acc95,2413
FALSE,35,56.24649750432484,102,-20.840404831418944,49.68080966283789,60.21972561575643,41.68080966283788,99,103,offset_sigma_interact_acc95,8252
TRUE,1,100.86169334699422,95,-27.874898420132485,63.74979684026497,74.00718960613631,55.74979684026498,92,96,offset_sigma_interact_acc95,1
TRUE,37,50.581890062851016,98,-19.8075287721402,47.6150575442804,57.99553694481875,39.6150575442804,95,99,offset_sigma_interact_acc95,8813
FALSE,36,26.50609133504922,92,-9.973038604763694,27.946077209527388,38.07647518214041,19.946077209527388,89,93,offset_sigma_interact_acc95,8557
TRUE,23,66.31154838113287,87,-23.461728781297,54.923457562593995,64.83280482050682,46.923457562593995,84,88,offset_sigma_interact_acc95,5325
TRUE,3,113.40054754371933,105,-50.66974489829281,109.33948979658562,119.9932461730339,101.33948979658562,102,106,offset_sigma_interact_acc95,481
TRUE,42,33.750473201600094,101,-15.62067295353854,39.24134590707708,49.74123716021417,31.241345907077086,98,102,offset_sigma_interact_acc95,10053
FALSE,30,58.50482623268793,117,-19.463346703608924,46.92669340721785,58.009431905080504,38.92669340721785,114,118,offset_sigma_interact_acc95,7019
FALSE,8,64.37421532387776,96,-24.833596916995052,57.667193833990105,67.96603774800363,49.667193833990105,93,97,offset_sigma_interact_acc95,1689
FALSE,50,64.80475465444701,98,-21.255872673213425,50.51174534642685,60.89222474696521,42.51174534642685,95,99,offset_sigma_interact_acc95,12047
TRUE,36,75.11100157583314,106,-30.241775531688745,68.48355106337749,79.17486640122512,60.48355106337748,103,107,offset_sigma_interact_acc95,8557
FALSE,37,55.91977400855142,100,-21.701616368746155,51.40323273749231,61.86371480485735,43.40323273749231,97,101,offset_sigma_interact_acc95,8813
TRUE,2,112.05388901478366,92,-35.16994829872267,78.33989659744535,88.47029457005837,70.33989659744535,89,93,offset_sigma_interact_acc95,214
TRUE,26,79.6703022701288,108,-35.581389360890974,79.16277872178195,89.92817025069851,71.16277872178195,105,109,offset_sigma_interact_acc95,6026
TRUE,6,78.46891598421986,91,-23.377092260063716,54.75418452012743,64.84133882832359,46.75418452012743,88,92,offset_sigma_interact_acc95,1206
FALSE,27,55.416820493107,97,-25.6999134308905,59.399826861781,69.73969677646329,51.399826861781,94,98,offset_sigma_interact_acc95,6261
TRUE,43,64.37421532387776,96,-22.251083301092645,52.50216660218529,62.80101051619882,44.5021666021853,93,97,offset_sigma_interact_acc95,10313
FALSE,34,51.43530562687342,104,-23.091112143344944,54.18222428668989,64.79806568731998,46.18222428668989,101,105,offset_sigma_interact_acc95,8011
FALSE,43,51.15657672670604,102,-23.02397507877533,54.04795015755066,64.5868661104692,46.04795015755066,99,103,offset_sigma_interact_acc95,10313
TRUE,8,101.39733973891008,102,-29.399811384530793,66.79962276906159,77.33853872198013,58.79962276906158,99,103,offset_sigma_interact_acc95,1689
TRUE,7,92.2771829217903,102,-34.35775601862012,76.71551203724025,87.25442799015879,68.71551203724025,99,103,offset_sigma_interact_acc95,1459
TRUE,46,11.20030687096948,99,-3.637981202528772,15.275962405057545,25.696643149009912,7.275962405057547,96,100,offset_sigma_interact_acc95,11091
FALSE,9,69.99137739671738,102,-31.45464414597788,70.90928829195576,81.4482042448743,62.909288291955754,99,103,offset_sigma_interact_acc95,1949
FALSE,46,45.39350450012087,99,-17.916424081195014,43.83284816239003,54.2535289063424,35.83284816239002,96,100,offset_sigma_interact_acc95,11091
FALSE,19,80.38279838452817,97,-30.479283514915892,68.95856702983178,79.29843694451407,60.95856702983179,94,98,offset_sigma_interact_acc95,4391
FALSE,12,91.24342229589784,109,-34.327652573118236,76.65530514623647,87.45722660940613,68.65530514623647,106,110,offset_sigma_interact_acc95,2660
FALSE,15,81.88329253375686,102,-31.092368781016962,70.18473756203392,80.72365351495246,62.18473756203391,99,103,offset_sigma_interact_acc95,3424
TRUE,24,77.27734125772075,99,-30.12902290362412,68.25804580724824,78.67872655120061,60.25804580724823,96,100,offset_sigma_interact_acc95,5544
TRUE,20,72.60545663139045,96,-29.725551460817336,67.45110292163467,77.7499468356482,59.45110292163467,93,97,offset_sigma_interact_acc95,4641
TRUE,35,55.245591350458,96,-17.20616162918849,42.41232325837698,52.71116717239051,34.41232325837698,93,97,offset_sigma_interact_acc95,8252
TRUE,48,39.39045252829184,96,-14.914318072069122,37.82863614413824,48.127480058151775,29.828636144138247,93,97,offset_sigma_interact_acc95,11587
TRUE,41,50.87218324839931,100,-21.675068087404387,51.350136174808775,61.81061824217382,43.350136174808775,97,101,offset_sigma_interact_acc95,9808
TRUE,9,80.07278370619377,96,-23.547530108907093,55.095060217814186,65.39390413182772,47.095060217814186,93,97,offset_sigma_interact_acc95,1949
FALSE,39,40.58615218020683,108,-10.98991632868262,29.97983265736524,40.74522418628182,21.97983265736524,105,109,offset_sigma_interact_acc95,9335
TRUE,31,59.93260808943998,96,-24.09251122752504,56.18502245505008,66.4838663690636,48.18502245505008,93,97,offset_sigma_interact_acc95,7273
FALSE,25,72.86813126891676,97,-29.658893732131062,67.31778746426212,77.6576573789444,59.31778746426213,94,98,offset_sigma_interact_acc95,5783
TRUE,12,90.07243623687384,89,-32.43666271945308,72.87332543890616,82.87256412022722,64.87332543890616,86,90,offset_sigma_interact_acc95,2660
TRUE,13,72.60545663139045,96,-27.88502821572145,63.7700564314429,74.06890034545643,55.7700564314429,93,97,offset_sigma_interact_acc95,2922
TRUE,49,73.89095365563158,101,-28.25172367754714,64.50344735509428,75.00333860823136,56.50344735509428,98,102,offset_sigma_interact_acc95,11812
FALSE,23,101.99156023527084,111,-39.78213499889501,87.56426999779002,98.4382654829704,79.56426999779002,108,112,offset_sigma_interact_acc95,5325
FALSE,16,61.064710116492286,102,-25.82181670833079,59.64363341666158,70.18254936958013,51.64363341666158,99,103,offset_sigma_interact_acc95,3661
TRUE,25,69.76432772236045,101,-29.86162519321364,67.72325038642728,78.22314163956436,59.723250386427274,98,102,offset_sigma_interact_acc95,5783
TRUE,15,68.59249887248878,96,-11.65316795197258,31.30633590394516,41.60517981795869,23.30633590394516,93,97,offset_sigma_interact_acc95,3424
FALSE,20,98.48826816130357,102,-32.97046293016912,73.94092586033824,84.47984181325678,65.94092586033824,99,103,offset_sigma_interact_acc95,4641
FALSE,29,61.24665522525081,103,-15.949602018905946,39.89920403781189,50.47676763437738,31.89920403781189,100,104,offset_sigma_interact_acc95,6760
FALSE,18,60.88090579143373,101,-19.510933215752345,47.02186643150469,57.52175768464177,39.02186643150469,98,102,offset_sigma_interact_acc95,4140
TRUE,10,95.5201365880325,95,-36.38311210701606,80.76622421403212,91.02361697990348,72.76622421403212,92,96,offset_sigma_interact_acc95,2183
FALSE,22,73.12795808583924,98,-33.587222218661104,75.17444443732221,85.55492383786057,67.17444443732221,95,99,offset_sigma_interact_acc95,5100
FALSE,32,73.89095365563158,101,-28.64285246315052,65.28570492630104,75.78559617943812,57.28570492630103,98,102,offset_sigma_interact_acc95,7518
FALSE,26,63.02396526925072,90,-20.70577858880218,49.41155717760436,59.45499520367176,41.41155717760436,87,91,offset_sigma_interact_acc95,6026
FALSE,6,111.85689752273676,107,-35.033434360263946,78.06686872052789,88.79539362902477,70.06686872052789,104,108,offset_sigma_interact_acc95,1206
TRUE,17,62.55281126265057,88,-21.53913910161003,51.07827820322006,61.03282368214862,43.07827820322006,85,89,offset_sigma_interact_acc95,3901
FALSE,42,64.59064461138682,97,-27.42177965072707,62.84355930145414,73.18342921613643,54.84355930145414,94,98,offset_sigma_interact_acc95,10053
TRUE,29,55.07250874678286,95,-20.396802539033754,48.79360507806751,59.05099784393885,40.79360507806751,92,96,offset_sigma_interact_acc95,6760
FALSE,38,27.30324264444461,105,-6.102994952495447,20.205989904990897,30.85974628143916,12.205989904990894,102,106,offset_sigma_interact_acc95,9076
TRUE,39,32.81806265121001,90,-12.837632432782378,33.675264865564756,43.718702891632155,25.675264865564753,87,91,offset_sigma_interact_acc95,9335
TRUE,47,72.14149711743352,112,-29.631540168351016,67.26308033670203,78.1726316115514,59.26308033670203,109,113,offset_sigma_interact_acc95,11320
TRUE,28,70.65878254609132,105,-34.172161113398516,76.34432222679703,86.9980786032453,68.34432222679702,102,106,offset_sigma_interact_acc95,6529
FALSE,11,88.2807916869076,100,-37.12767744185962,82.25535488371924,92.71583695108428,74.25535488371924,97,101,offset_sigma_interact_acc95,2413
FALSE,3,99.86239827471186,93,-44.92199597905956,97.84399195811912,108.01717108719912,89.84399195811912,90,94,offset_sigma_interact_acc95,481
TRUE,5,70.10205202973002,87,-26.277265595929645,60.55453119185929,70.46387844977212,52.55453119185928,84,88,offset_sigma_interact_acc95,988
TRUE,16,80.07278370619377,96,-36.146053297165075,80.29210659433015,90.59095050834368,72.29210659433015,93,97,offset_sigma_interact_acc95,3661
FALSE,45,55.75387435371748,99,-22.259804613280405,52.51960922656081,62.94028997051318,44.51960922656081,96,100,offset_sigma_interact_acc95,10829
TRUE,14,77.27734125772075,99,-33.10036244141312,74.20072488282624,84.6214056267786,66.20072488282624,96,100,offset_sigma_interact_acc95,3196
FALSE,17,91.5562561755624,110,-37.32543359832236,82.65086719664473,93.48898800189406,74.65086719664473,107,111,offset_sigma_interact_acc95,3901
FALSE,49,39.495740968585494,97,-13.97446096904396,35.94892193808792,46.28879185277021,27.948921938087928,94,98,offset_sigma_interact_acc95,11812
TRUE,33,26.88720383281559,98,-8.446205570922197,24.892411141844395,35.272890542382754,16.892411141844395,95,99,offset_sigma_interact_acc95,7751
FALSE,10,85.8145271760183,103,-25.953172802592945,59.90634560518589,70.48390920175137,51.90634560518589,100,104,offset_sigma_interact_acc95,2183
FALSE,41,45.26911096940654,98,-19.733383888617205,47.46676777723441,57.84724717777277,39.46676777723441,95,99,offset_sigma_interact_acc95,9808
FALSE,4,103.8648448514438,96,-37.74112014215056,83.48224028430113,93.78108419831466,75.48224028430113,93,97,offset_sigma_interact_acc95,739
TRUE,18,55.416820493107,97,-20.79733523616331,49.59467047232662,59.93454038700891,41.59467047232662,94,98,offset_sigma_interact_acc95,4140
TRUE,21,61.24665522525081,103,-24.54661508052657,57.09323016105314,67.67079375761864,49.09323016105314,100,104,offset_sigma_interact_acc95,4854
FALSE,48,81.88329253375686,102,-29.756816162130036,67.51363232426007,78.05254827717862,59.51363232426008,99,103,offset_sigma_interact_acc95,11587
FALSE,7,106.25956210269828,96,-39.16656441094572,86.33312882189144,96.63197273590497,78.33312882189144,93,97,offset_sigma_interact_acc95,1459
TRUE,22,91.54786849834636,100,-37.114389344014015,82.22877868802803,92.68926075539306,74.22877868802803,97,101,offset_sigma_interact_acc95,5100
FALSE,5,110.97213856288758,111,-36.069529146419285,80.13905829283857,91.01305377801894,72.13905829283857,108,112,offset_sigma_interact_acc95,988
TRUE,27,88.62387984271496,101,-36.796539072032715,81.59307814406543,92.09296939720252,73.59307814406543,98,102,offset_sigma_interact_acc95,6261
FALSE,40,51.296635104974854,103,-19.820413334662984,47.64082666932597,58.21839026589146,39.640826669325975,100,104,offset_sigma_interact_acc95,9579
TRUE,4,92.2771829217903,102,-29.353885800778045,66.70777160155609,77.24668755447463,58.70777160155608,99,103,offset_sigma_interact_acc95,739
FALSE,1,89.29918856156819,103,-35.2096516767557,78.4193033535114,88.99686695007688,70.4193033535114,100,104,offset_sigma_interact_acc95,1
FALSE,31,69.99137739671738,102,-28.11712035376337,64.23424070752674,74.77315666044528,56.23424070752674,99,103,offset_sigma_interact_acc95,7273
TRUE,19,65.43365387308698,101,-25.08926780471966,58.17853560943932,68.6784268625764,50.17853560943932,98,102,offset_sigma_interact_acc95,4391
FALSE,44,48.867774204454854,87,-17.60834383714404,43.21668767428808,53.12603493220091,35.21668767428808,84,88,offset_sigma_interact_acc95,10567
TRUE,30,18.80510628127669,81,-6.104443319460479,20.20888663892096,29.835763627977972,12.20888663892096,78,82,offset_sigma_interact_acc95,7019
FALSE,14,94.27869736201882,99,-37.42277629167712,82.84555258335425,93.26623332730662,74.84555258335425,96,100,offset_sigma_interact_acc95,3196
