"","sim_number","oxcal_target","agreement_model","SimNumber","Targets","Span","Samples","Phases","Errors","OffsetVaria","model_run","accuracy_68","accuracy_95","precision_68","precision_95","off_target_68","off_target_95","Offset"
"254",127,"TSB2612",104.2,127,1633,147,34,1,28,22.16634143852,1,1,1,135,275.5,0,0,0
"255",128,"TEB9727",143.15,128,6061,99,32,1,21,17.8969523998674,1,0,1,72,150.5,18,0,0
"256",128,"TSB9890",143.15,128,6061,99,32,1,21,17.8969523998674,1,1,1,66,125,0,0,0
"257",129,"TEB10980",153.3,129,10076,71,20,1,30,20.4217158418491,1,0,1,60,226.5,16,0,0
"258",129,"TSB11157",153.3,129,10076,71,20,1,30,20.4217158418491,1,1,1,47.5,86,0,0,0
"259",130,"TEB181",0,130,8052,74,37,1,21,20.0284571186546,0,0,0,0,0,0,0,0
"260",130,"TSB372",0,130,8052,74,37,1,21,20.0284571186546,0,0,0,0,0,0,0,0
"261",131,"TEB4590",71,131,6103,46,18,1,29,20.6551392895849,1,0,0,62,151,27,16.5,0
"262",131,"TSB4654",71,131,6103,46,18,1,29,20.6551392895849,1,0,0,110,225.5,84.5,4,0
"263",132,"TEB5420",0,132,4102,39,36,1,21,19.4131569934594,0,0,0,0,0,0,0,0
"264",132,"TSB5605",0,132,4102,39,36,1,21,19.4131569934594,0,0,0,0,0,0,0,0
"265",133,"TEB9586",97.45,133,4868,74,40,1,15,3.72716540961713,1,1,1,74,164.5,0,0,0
"266",133,"TSB9674",97.45,133,4868,74,40,1,15,3.72716540961713,1,1,1,95,189,0,0,0
"267",134,"TEB6767",87.85,134,1246,43,15,1,9,0.611229362572776,1,1,1,31,55.5,0,0,0
"268",134,"TSB6845",87.85,134,1246,43,15,1,9,0.611229362572776,1,1,1,47,90.5,0,0,0
"269",135,"TEB849",100.8,135,4858,53,26,1,14,0.827221215835074,1,1,1,46,93.5,0,0,0
"270",135,"TSB1028",100.8,135,4858,53,26,1,14,0.827221215835074,1,0,1,35,72,0.5,0,0
"271",136,"TEB8232",94.25,136,4749,74,29,1,31,12.3418959679573,1,1,1,86.5,134.5,0,0,0
"272",136,"TSB8330",94.25,136,4749,74,29,1,31,12.3418959679573,1,0,1,41,136,7,0,0
"273",137,"TEB3012",0,137,9554,196,33,1,21,20.2095994305215,0,0,0,0,0,0,0,0
"274",137,"TSB3178",0,137,9554,196,33,1,21,20.2095994305215,0,0,0,0,0,0,0,0
"275",138,"TEB6075",83.15,138,767,148,21,1,25,22.5970428736582,1,1,1,52.5,120.5,0,0,0
"276",138,"TSB6166",83.15,138,767,148,21,1,25,22.5970428736582,1,1,1,40,97,0,0,0
"277",139,"TEB1237",109.05,139,5995,104,17,1,15,23.9719906803558,1,1,1,53.5,89.5,0,0,0
"278",139,"TSB1270",109.05,139,5995,104,17,1,15,23.9719906803558,1,1,1,33.5,77,0,0,0
"279",140,"TEB10087",134.85,140,8914,76,8,1,27,3.71231587391952,1,0,1,60.5,178,18,0,0
"280",140,"TSB10281",134.85,140,8914,76,8,1,27,3.71231587391952,1,1,1,46.5,120,0,0,0
"281",141,"TEB3693",88.65,141,7109,146,35,1,32,4.00963297536247,1,0,1,45,98.5,11.5,0,0
"282",141,"TSB3803",88.65,141,7109,146,35,1,32,4.00963297536247,1,1,1,61,113,0,0,0
"283",142,"TEB3988",82.3,142,6027,84,33,1,22,21.7144435232475,1,1,1,36.5,88.5,0,0,0
"284",142,"TSB4030",82.3,142,6027,84,33,1,22,21.7144435232475,1,1,1,57,137,0,0,0
"285",143,"TEB12164",120.7,143,11357,114,38,1,21,1.70797028030478,1,1,1,92.5,238.5,0,0,0
"286",143,"TSB12245",120.7,143,11357,114,38,1,21,1.70797028030478,1,0,1,134.5,242,3,0,0
"287",144,"TEB4952",95.75,144,4331,143,34,1,23,9.67381981439842,1,1,1,127,300,0,0,0
"288",144,"TSB5059",95.75,144,4331,143,34,1,23,9.67381981439842,1,1,1,104.5,385.5,0,0,0
"289",145,"TEB8356",106.4,145,9453,169,33,1,23,9.51247945831623,1,1,1,25,50,0,0,0
"290",145,"TSB8534",106.4,145,9453,169,33,1,23,9.51247945831623,1,1,1,39.5,83.5,0,0,0
"291",146,"TEB8795",88.35,146,12192,186,25,1,12,4.71927160389372,1,1,1,163.5,328.5,0,0,0
"292",146,"TSB8938",88.35,146,12192,186,25,1,12,4.71927160389372,1,1,1,129.5,257,0,0,0
"293",147,"TEB8689",82.8,147,4088,160,8,1,24,20.8344934143387,1,1,1,74.5,164,0,0,0
"294",147,"TSB8885",82.8,147,4088,160,8,1,24,20.8344934143387,1,1,1,116.5,204,0,0,0
"295",148,"TEB5124",73.05,148,5139,55,19,1,20,15.9785991407405,1,0,1,63.5,131.5,37,0,0
"296",148,"TSB5204",73.05,148,5139,55,19,1,20,15.9785991407405,1,1,1,111.5,212.5,0,0,0
"297",149,"TEB6652",90.3,149,7264,196,10,1,13,6.30769809683249,1,1,1,31,76,0,0,0
"298",149,"TSB6836",90.3,149,7264,196,10,1,13,6.30769809683249,1,0,1,64.5,130,32,0,0
"299",150,"TEB1091",89.6,150,10289,61,21,1,10,16.7475528544942,1,1,1,36,70.5,0,0,0
"300",150,"TSB1291",89.6,150,10289,61,21,1,10,16.7475528544942,1,1,1,15.5,36.5,0,0,0
"301",151,"TEB3129",96.2,151,1461,184,14,1,29,6.38437856862764,1,1,1,53,93,0,0,0
"302",151,"TSB3313",96.2,151,1461,184,14,1,29,6.38437856862764,1,1,1,60,100,0,0,0
"303",152,"TEB5072",67.9,152,9871,26,34,1,21,15.9767130762497,1,1,1,91,162,0,0,0
"304",152,"TSB5189",67.9,152,9871,26,34,1,21,15.9767130762497,1,0,1,72,174.5,5.5,0,0
"305",153,"TEB11349",0,153,2701,97,27,1,9,26.3525989829351,0,0,0,0,0,0,0,0
"306",153,"TSB11478",0,153,2701,97,27,1,9,26.3525989829351,0,0,0,0,0,0,0,0
"307",154,"TEB8026",77.05,154,10445,111,36,1,24,8.66047889969591,1,1,1,93.5,189,0,0,0
"308",154,"TSB8175",77.05,154,10445,111,36,1,24,8.66047889969591,1,1,1,76,162,0,0,0
"309",155,"TEB10107",132.1,155,11002,147,32,1,20,1.60242933967663,1,1,1,24.5,54.5,0,0,0
"310",155,"TSB10291",132.1,155,11002,147,32,1,20,1.60242933967663,1,0,1,22,45,6,0,0
"311",156,"TEB11894",122.15,156,424,197,30,1,16,16.1877194208989,1,1,1,48.5,91.5,0,0,0
"312",156,"TSB11964",122.15,156,424,197,30,1,16,16.1877194208989,1,1,1,21.5,49,0,0,0
"313",157,"TEB7569",81.65,157,1820,186,28,1,9,1.42521227837214,1,0,1,44,84,3.5,0,0
"314",157,"TSB7671",81.65,157,1820,186,28,1,9,1.42521227837214,1,1,1,38,68,0,0,0
"315",158,"TEB2398",49.2,158,5908,139,23,1,10,22.405585536185,1,0,1,37,69.5,4.5,0,0
"316",158,"TSB2487",49.2,158,5908,139,23,1,10,22.405585536185,1,0,1,25,72,2.5,0,0
"317",159,"TEB2101",92.1,159,10034,175,21,1,10,11.4397672672872,1,1,1,93,268,0,0,0
"318",159,"TSB2294",92.1,159,10034,175,21,1,10,11.4397672672872,1,1,1,105,245.5,0,0,0
"319",160,"TEB4810",118.85,160,2925,120,21,1,29,10.0465117512962,1,1,1,16,31,0,0,0
"320",160,"TSB4907",118.85,160,2925,120,21,1,29,10.0465117512962,1,1,1,41.5,75.5,0,0,0
"321",161,"TEB6340",94.35,161,1922,82,11,1,19,16.1375475721331,1,1,1,73.5,160,0,0,0
"322",161,"TSB6459",94.35,161,1922,82,11,1,19,16.1375475721331,1,0,1,99,199,5,0,0
"323",162,"TEB7249",79.4,162,11338,160,24,1,10,9.41150403708964,1,1,1,17.5,48.5,0,0,0
"324",162,"TSB7408",79.4,162,11338,160,24,1,10,9.41150403708964,1,1,1,36,69,0,0,0
"325",163,"TEB11669",85.85,163,7812,191,10,1,16,22.9482828336942,1,1,1,102,226.5,0,0,0
"326",163,"TSB11709",85.85,163,7812,191,10,1,16,22.9482828336942,1,1,1,81.5,169,0,0,0
"327",164,"TEB9664",83.4,164,4769,166,10,1,26,21.1297499144063,1,0,1,24,66,10,0,0
"328",164,"TSB9726",83.4,164,4769,166,10,1,26,21.1297499144063,1,0,1,30.5,80,2,0,0
"329",165,"TEB11334",98.75,165,370,73,10,1,27,9.08716021157661,1,1,1,116.5,327.5,0,0,0
"330",165,"TSB11454",98.75,165,370,73,10,1,27,9.08716021157661,1,1,1,190.5,425.5,0,0,0
"331",166,"TEB1989",96.75,166,5818,107,40,1,27,0.417036567102652,1,1,1,68.5,151.5,0,0,0
"332",166,"TSB2179",96.75,166,5818,107,40,1,27,0.417036567102652,1,1,1,56.5,158.5,0,0,0
"333",167,"TEB7841",93.4,167,3746,157,6,1,28,10.4140561179901,1,1,1,52.5,120,0,0,0
"334",167,"TSB7893",93.4,167,3746,157,6,1,28,10.4140561179901,1,1,1,61,109.5,0,0,0
"335",168,"TEB2817",105.35,168,2934,32,16,1,9,13.0023844569928,1,0,1,40,91,2.5,0,0
"336",168,"TSB2873",105.35,168,2934,32,16,1,9,13.0023844569928,1,0,1,55.5,101,4,0,0
"337",169,"TEB4491",79.9,169,11164,142,5,1,9,22.8834373681459,1,0,1,63.5,101.5,12.5,0,0
"338",169,"TSB4553",79.9,169,11164,142,5,1,9,22.8834373681459,1,1,1,51,96.5,0,0,0
"339",170,"TEB4532",80.2,170,3218,40,18,1,17,8.31356042578374,1,0,1,48,91.5,5,0,0
"340",170,"TSB4726",80.2,170,3218,40,18,1,17,8.31356042578374,1,0,1,51.5,139.5,26.5,0,0
"341",171,"TEB6903",179.95,171,4620,100,33,1,20,19.5405235836282,1,1,1,34,61,0,0,0
"342",171,"TSB6987",179.95,171,4620,100,33,1,20,19.5405235836282,1,0,1,24,59.5,22.5,0,0
"343",172,"TEB9789",83.35,172,10929,72,36,1,18,14.2730718915896,1,1,1,126.5,244.5,0,0,0
"344",172,"TSB9848",83.35,172,10929,72,36,1,18,14.2730718915896,1,1,1,97,192,0,0,0
"345",173,"TEB466",0,173,8644,180,35,1,17,24.3417391266408,0,0,0,0,0,0,0,0
"346",173,"TSB652",0,173,8644,180,35,1,17,24.3417391266408,0,0,0,0,0,0,0,0
"347",174,"TEB5098",88.1,174,3037,91,39,1,21,10.6940833756372,1,1,1,95,212,0,0,0
"348",174,"TSB5294",88.1,174,3037,91,39,1,21,10.6940833756372,1,0,1,54,141,0.5,0,0
"349",175,"TEB10567",81.85,175,1145,56,6,1,18,16.9662125264637,1,0,0,22,51.5,51,0.5,0
"350",175,"TSB10645",81.85,175,1145,56,6,1,18,16.9662125264637,1,1,1,20,46,0,0,0
"351",176,"TEB900",98,176,10712,171,14,1,31,26.2855538059992,1,0,1,27,58.5,22,0,0
"352",176,"TSB1004",98,176,10712,171,14,1,31,26.2855538059992,1,1,1,55.5,98,0,0,0
"353",177,"TEB10368",117.5,177,10500,64,27,1,13,17.8379087170633,1,0,1,92.5,203.5,2,0,0
"354",177,"TSB10526",117.5,177,10500,64,27,1,13,17.8379087170633,1,0,1,78,168,11.5,0,0
"355",178,"TEB4123",0,178,10876,77,22,1,32,25.9679710343347,0,0,0,0,0,0,0,0
"356",178,"TSB4273",0,178,10876,77,22,1,32,25.9679710343347,0,0,0,0,0,0,0,0
"357",179,"TEB3587",89.75,179,3654,48,22,1,29,1.63356843137345,1,0,1,82.5,165,20,0,0
"358",179,"TSB3660",89.75,179,3654,48,22,1,29,1.63356843137345,1,0,1,50,106,15,0,0
"359",180,"TEB866",84.8,180,4742,109,24,1,18,19.2325001815199,1,0,1,90.5,142,2,0,0
"360",180,"TSB1021",84.8,180,4742,109,24,1,18,19.2325001815199,1,0,1,45,92.5,1.5,0,0
"361",181,"TEB4035",63.8,181,8810,122,7,1,8,1.43877970926743,1,1,1,37.5,86.5,0,0,0
"362",181,"TSB4071",63.8,181,8810,122,7,1,8,1.43877970926743,1,1,1,28,67.5,0,0,0
"363",182,"TEB12166",120.2,182,6400,76,24,1,15,4.79569192694779,1,1,1,195.5,451,0,0,0
"364",182,"TSB12295",120.2,182,6400,76,24,1,15,4.79569192694779,1,1,1,203.5,408.5,0,0,0
"365",183,"TEB6676",102.15,183,3152,43,19,1,31,7.87556125238119,1,1,1,52.5,90.5,0,0,0
"366",183,"TSB6824",102.15,183,3152,43,19,1,31,7.87556125238119,1,1,1,56,118,0,0,0
"367",184,"TEB649",68.5,184,8140,41,16,1,28,25.5440517043318,1,1,1,15,30.5,0,0,0
"368",184,"TSB736",68.5,184,8140,41,16,1,28,25.5440517043318,1,0,1,29,47.5,5.5,0,0
"369",185,"TEB3193",69.7,185,9010,87,32,1,10,4.77385853433423,1,0,1,87,153,36,0,0
"370",185,"TSB3384",69.7,185,9010,87,32,1,10,4.77385853433423,1,1,1,39,125.5,0,0,0
"371",186,"TEB12180",68.2,186,11545,52,18,1,20,11.457610392205,1,1,1,174,417.5,0,0,0
"372",186,"TSB12254",68.2,186,11545,52,18,1,20,11.457610392205,1,0,1,207,433,16,0,0
"373",187,"TEB7513",0,187,10852,195,9,1,15,0.613269295187667,0,0,0,0,0,0,0,0
"374",187,"TSB7586",0,187,10852,195,9,1,15,0.613269295187667,0,0,0,0,0,0,0,0
"375",188,"TEB1488",87.4,188,3724,96,14,1,9,10.2593881560289,1,1,1,65.5,132,0,0,0
"376",188,"TSB1561",87.4,188,3724,96,14,1,9,10.2593881560289,1,0,1,42,90.5,13.5,0,0
"377",189,"TEB1197",59.55,189,11935,42,14,1,27,12.863504417131,1,1,1,32,86,0,0,0
"378",189,"TSB1332",59.55,189,11935,42,14,1,27,12.863504417131,1,0,1,18.5,42.5,7,0,0
"379",190,"TEB4886",89.8,190,2832,79,14,1,25,1.08141245510499,1,1,1,38.5,74,0,0,0
"380",190,"TSB5014",89.8,190,2832,79,14,1,25,1.08141245510499,1,0,0,60,94.5,40,31,0
"381",191,"TEB10370",97.35,191,8591,80,33,1,27,25.6770395495046,1,1,1,96.5,168,0,0,0
"382",191,"TSB10569",97.35,191,8591,80,33,1,27,25.6770395495046,1,0,1,54.5,115,5,0,0
"383",192,"TEB8805",83.05,192,10311,31,18,1,22,10.8150854991963,1,1,1,124,270.5,0,0,0
"384",192,"TSB8952",83.05,192,10311,31,18,1,22,10.8150854991963,1,1,1,130,230.5,0,0,0
"385",193,"TEB2323",65.55,193,5449,49,9,1,24,16.7590619298138,1,0,1,66,138,18,0,0
"386",193,"TSB2454",65.55,193,5449,49,9,1,24,16.7590619298138,1,1,1,91.5,178.5,0,0,0
"387",194,"TEB5672",71.7,194,3536,199,12,1,32,6.16657067786879,1,1,1,49,84.5,0,0,0
"388",194,"TSB5703",71.7,194,3536,199,12,1,32,6.16657067786879,1,0,1,47,91,11.5,0,0
"389",195,"TEB8263",122.95,195,9562,37,29,1,16,24.3382515663865,1,0,1,35.5,117,15.5,0,0
"390",195,"TSB8380",122.95,195,9562,37,29,1,16,24.3382515663865,1,1,1,20,43.5,0,0,0
"391",196,"TEB3093",85.65,196,5886,45,23,1,15,7.03029337279475,1,1,1,61,117.5,0,0,0
"392",196,"TSB3227",85.65,196,5886,45,23,1,15,7.03029337279475,1,1,1,45.5,101.5,0,0,0
"393",197,"TEB11086",155.65,197,9375,198,38,1,18,0.0459691207355354,1,0,0,34.5,59.5,18.5,3.5,0
"394",197,"TSB11228",155.65,197,9375,198,38,1,18,0.0459691207355354,1,0,1,15,30.5,8.5,0,0
"395",198,"TEB3335",98.3,198,7475,48,31,1,19,14.5019508465314,1,1,1,16.5,44,0,0,0
"396",198,"TSB3394",98.3,198,7475,48,31,1,19,14.5019508465314,1,1,1,17.5,37,0,0,0
"397",199,"TEB8092",101.25,199,4024,83,31,1,12,1.00299250660371,1,1,1,78,141,0,0,0
"398",199,"TSB8242",101.25,199,4024,83,31,1,12,1.00299250660371,1,1,1,58.5,144.5,0,0,0
"399",200,"TEB2303",102.2,200,5943,89,24,1,12,18.552629004047,1,0,1,17.5,35,9,0,0
"400",200,"TSB2449",102.2,200,5943,89,24,1,12,18.552629004047,1,1,1,56,110,0,0,0
"401",201,"TEB11548",98.7,201,10794,103,36,1,13,2.38667708470253,1,0,1,103.5,216.5,33.5,0,0
"402",201,"TSB11643",98.7,201,10794,103,36,1,13,2.38667708470253,1,1,1,126.5,238.5,0,0,0
"403",202,"TEB599",97.55,202,8417,49,14,1,18,7.46236399299931,1,0,1,49.5,91.5,6,0,0
"404",202,"TSB691",97.55,202,8417,49,14,1,18,7.46236399299931,1,1,1,24,51,0,0,0
"405",203,"TEB10657",86.65,203,8744,176,18,1,28,20.4936862424852,1,1,1,97,190,0,0,0
"406",203,"TSB10818",86.65,203,8744,176,18,1,28,20.4936862424852,1,1,1,105.5,334,0,0,0
"407",204,"TEB2171",133.45,204,755,142,28,1,25,1.0255455792849,1,0,1,31.5,60.5,3.5,0,0
"408",204,"TSB2234",133.45,204,755,142,28,1,25,1.0255455792849,1,0,1,41,71,0.5,0,0
"409",205,"TEB9830",105.45,205,3394,138,7,1,12,8.38756845770706,1,1,1,116.5,190.5,0,0,0
"410",205,"TSB9925",105.45,205,3394,138,7,1,12,8.38756845770706,1,1,1,60,184.5,0,0,0
"411",206,"TEB7040",80.1,206,4729,125,32,1,16,10.8531885996293,1,1,1,99.5,192,0,0,0
"412",206,"TSB7157",80.1,206,4729,125,32,1,16,10.8531885996293,1,1,1,88.5,166.5,0,0,0
"413",207,"TEB8049",102.5,207,11513,197,17,1,16,10.2977303477465,1,1,1,73,134.5,0,0,0
"414",207,"TSB8243",102.5,207,11513,197,17,1,16,10.2977303477465,1,0,1,37.5,88.5,10,0,0
"415",208,"TEB5542",99.65,208,3980,186,36,1,16,19.7909850309417,1,1,1,59.5,139,0,0,0
"416",208,"TSB5732",99.65,208,3980,186,36,1,16,19.7909850309417,1,1,1,65,166.5,0,0,0
"417",209,"TEB5523",0,209,9969,137,30,1,25,24.2220558427495,0,0,0,0,0,0,0,0
"418",209,"TSB5695",0,209,9969,137,30,1,25,24.2220558427495,0,0,0,0,0,0,0,0
"419",210,"TEB10338",73.25,210,1234,81,34,1,12,11.301922251079,1,1,1,99.5,160.5,0,0,0
"420",210,"TSB10423",73.25,210,1234,81,34,1,12,11.301922251079,1,1,1,78,147,0,0,0
"421",211,"TEB12154",0,211,1598,143,12,1,8,17.8770647335097,0,0,0,0,0,0,0,0
"422",211,"TSB12183",0,211,1598,143,12,1,8,17.8770647335097,0,0,0,0,0,0,0,0
"423",212,"TEB9142",71.6,212,10011,159,24,1,9,11.8484654681294,1,0,1,103,176.5,0.5,0,0
"424",212,"TSB9332",71.6,212,10011,159,24,1,9,11.8484654681294,1,1,1,74,138.5,0,0,0
"425",213,"TEB9051",95.4,213,896,57,5,1,25,5.8605882572378,1,1,1,50,78,0,0,0
"426",213,"TSB9146",95.4,213,896,57,5,1,25,5.8605882572378,1,0,0,48,90.5,20,7,0
"427",214,"TEB8342",128.65,214,10498,47,9,1,18,15.776937438821,1,1,1,25,49,0,0,0
"428",214,"TSB8429",128.65,214,10498,47,9,1,18,15.776937438821,1,1,1,25,55.5,0,0,0
"429",215,"TEB2270",0,215,11910,28,17,1,20,11.3988533018157,0,0,0,0,0,0,0,0
"430",215,"TSB2426",0,215,11910,28,17,1,20,11.3988533018157,0,0,0,0,0,0,0,0
"431",216,"TEB2488",76.45,216,5691,140,8,1,14,13.0932852025325,1,1,1,103.5,206.5,0,0,0
"432",216,"TSB2673",76.45,216,5691,140,8,1,14,13.0932852025325,1,1,1,97.5,200,0,0,0
"433",217,"TEB10415",97.4,217,11775,115,30,1,17,16.4834569539737,1,1,1,35,81,0,0,0
"434",217,"TSB10515",97.4,217,11775,115,30,1,17,16.4834569539737,1,0,1,44,89.5,2.5,0,0
"435",218,"TEB3547",84.95,218,7507,151,20,1,20,12.5727398618476,1,1,1,24.5,58,0,0,0
"436",218,"TSB3658",84.95,218,7507,151,20,1,20,12.5727398618476,1,0,1,35.5,64.5,1.5,0,0
"437",219,"TEB4997",0,219,9467,143,24,1,13,19.938183734776,0,0,0,0,0,0,0,0
"438",219,"TSB5067",0,219,9467,143,24,1,13,19.938183734776,0,0,0,0,0,0,0,0
"439",220,"TEB7112",76.05,220,3796,35,32,1,28,5.0205226120993,1,1,1,129.5,218,0,0,0
"440",220,"TSB7195",76.05,220,3796,35,32,1,28,5.0205226120993,1,1,1,73,138,0,0,0
"441",221,"TEB6153",125.85,221,10339,138,6,1,16,18.7396216856695,1,1,1,56,152,0,0,0
"442",221,"TSB6214",125.85,221,10339,138,6,1,16,18.7396216856695,1,1,1,17.5,74,0,0,0
"443",222,"TEB10826",0,222,4767,121,20,1,13,6.61411450590403,0,0,0,0,0,0,0,0
"444",222,"TSB10944",0,222,4767,121,20,1,13,6.61411450590403,0,0,0,0,0,0,0,0
"445",223,"TEB1957",75.35,223,9082,101,19,1,24,21.2867997258075,1,0,1,27.5,64,3,0,0
"446",223,"TSB2151",75.35,223,9082,101,19,1,24,21.2867997258075,1,1,1,30.5,66,0,0,0
"447",224,"TEB8393",154.3,224,9070,50,40,1,24,14.7950282731231,1,0,1,15.5,29,5.5,0,0
"448",224,"TSB8436",154.3,224,9070,50,40,1,24,14.7950282731231,1,0,0,12,26,12,2.5,0
"449",225,"TEB11081",110.8,225,498,46,22,1,26,15.0789729210339,1,0,1,49,87,13.5,0,0
"450",225,"TSB11269",110.8,225,498,46,22,1,26,15.0789729210339,1,0,1,25,56,0.5,0,0
"451",226,"TEB5439",105.9,226,7941,165,35,1,23,21.8644694852238,1,0,1,70,134.5,25.5,0,0
"452",226,"TSB5602",105.9,226,7941,165,35,1,23,21.8644694852238,1,0,1,61,135.5,15,0,0
"453",227,"TEB4989",115.7,227,8577,131,31,1,10,11.0577398312725,1,1,1,40,82,0,0,0
"454",227,"TSB5042",115.7,227,8577,131,31,1,10,11.0577398312725,1,1,1,44.5,75.5,0,0,0
"455",228,"TEB5448",97.15,228,2365,99,39,1,14,0.446060164898401,1,1,1,22.5,52,0,0,0
"456",228,"TSB5605",97.15,228,2365,99,39,1,14,0.446060164898401,1,1,1,15,36.5,0,0,0
"457",229,"TEB7297",81.3,229,3603,123,10,1,16,0.914324795429129,1,0,0,25.5,66.5,31.5,1,0
"458",229,"TSB7346",81.3,229,3603,123,10,1,16,0.914324795429129,1,0,0,49,86,29,3.5,0
"459",230,"TEB12096",78,230,4911,90,5,1,26,5.82432455308549,1,1,1,155.5,331.5,0,0,0
"460",230,"TSB12136",78,230,4911,90,5,1,26,5.82432455308549,1,1,1,139,314,0,0,0
"461",231,"TEB9507",64.15,231,4187,72,7,1,11,12.3132233874111,1,1,1,27,51,0,0,0
"462",231,"TSB9549",64.15,231,4187,72,7,1,11,12.3132233874111,1,1,1,10.5,20,0,0,0
"463",232,"TEB9707",85.25,232,8608,38,27,1,12,23.8176102732951,1,1,1,150,302,0,0,0
"464",232,"TSB9760",85.25,232,8608,38,27,1,12,23.8176102732951,1,0,1,115,237,38.5,0,0
"465",233,"TEB559",85.65,233,9800,77,40,1,17,4.67552498789318,1,1,1,40,75.5,0,0,0
"466",233,"TSB670",85.65,233,9800,77,40,1,17,4.67552498789318,1,1,1,13,42.5,0,0,0
"467",234,"TEB7272",87.95,234,3260,32,11,1,24,0.298440675951075,1,0,1,35,74,5,0,0
"468",234,"TSB7440",87.95,234,3260,32,11,1,24,0.298440675951075,1,1,1,37,118,0,0,0
"469",235,"TEB9716",120.2,235,11056,79,39,1,25,21.3822168114386,1,1,1,88,178.5,0,0,0
"470",235,"TSB9857",120.2,235,11056,79,39,1,25,21.3822168114386,1,1,1,75.5,143,0,0,0
"471",236,"TEB11304",93.1,236,2798,34,16,1,8,22.6548880645081,1,1,1,80.5,146.5,0,0,0
"472",236,"TSB11466",93.1,236,2798,34,16,1,8,22.6548880645081,1,1,1,140.5,270.5,0,0,0
"473",237,"TEB3071",92.3,237,6257,196,6,1,15,18.372351127608,1,1,1,58,109.5,0,0,0
"474",237,"TSB3181",92.3,237,6257,196,6,1,15,18.372351127608,1,1,1,51,127,0,0,0
"475",238,"TEB9564",60.15,238,7506,169,33,1,31,1.79469908282952,1,1,1,81.5,153.5,0,0,0
"476",238,"TSB9624",60.15,238,7506,169,33,1,31,1.79469908282952,1,1,1,104.5,210,0,0,0
"477",239,"TEB1347",86.35,239,2949,97,22,1,28,15.4084524152467,1,0,1,23.5,45.5,0.5,0,0
"478",239,"TSB1397",86.35,239,2949,97,22,1,28,15.4084524152467,1,1,1,24,47,0,0,0
"479",240,"TEB1197",109.9,240,1870,142,36,1,12,18.5499175526611,1,1,1,62,109.5,0,0,0
"480",240,"TSB1341",109.9,240,1870,142,36,1,12,18.5499175526611,1,1,1,35,69,0,0,0
"481",241,"TEB4451",0,241,12208,112,32,1,26,9.02374256867636,0,0,0,0,0,0,0,0
"482",241,"TSB4646",0,241,12208,112,32,1,26,9.02374256867636,0,0,0,0,0,0,0,0
"483",242,"TEB8886",79.8,242,6725,113,17,1,27,12.4392720572092,1,0,1,65,147,7,0,0
"484",242,"TSB8912",79.8,242,6725,113,17,1,27,12.4392720572092,1,1,1,84,180.5,0,0,0
"485",243,"TEB11537",168.8,243,2061,135,12,1,17,12.8448332584829,1,1,1,114,230.5,0,0,0
"486",243,"TSB11573",168.8,243,2061,135,12,1,17,12.8448332584829,1,1,1,110.5,221,0,0,0
"487",244,"TEB6842",105.35,244,3807,45,12,1,13,0.641009794846643,1,0,1,29.5,61,1,0,0
"488",244,"TSB7012",105.35,244,3807,45,12,1,13,0.641009794846643,1,0,0,29,68.5,31.5,8,0
"489",245,"TEB3379",91.45,245,2802,123,31,1,32,21.9299238833026,1,1,1,53.5,110.5,0,0,0
"490",245,"TSB3566",91.45,245,2802,123,31,1,32,21.9299238833026,1,1,1,80.5,150.5,0,0,0
"491",246,"TEB8055",134.4,246,6780,96,5,1,13,2.54913932876009,1,1,1,85,132,0,0,0
"492",246,"TSB8193",134.4,246,6780,96,5,1,13,2.54913932876009,1,1,1,16.5,33.5,0,0,0
"493",247,"TEB1203",98.1,247,11167,163,37,1,20,4.38531346077076,1,0,1,43.5,91,4,0,0
"494",247,"TSB1291",98.1,247,11167,163,37,1,20,4.38531346077076,1,1,1,22.5,70.5,0,0,0
"495",248,"TEB6480",84,248,773,55,9,1,15,18.5276065080795,1,1,1,46,87,0,0,0
"496",248,"TSB6526",84,248,773,55,9,1,15,18.5276065080795,1,1,1,69,130,0,0,0
"497",249,"TEB8507",0,249,1939,113,30,1,8,24.1844938381244,0,0,0,0,0,0,0,0
"498",249,"TSB8552",0,249,1939,113,30,1,8,24.1844938381244,0,0,0,0,0,0,0,0
"499",250,"TEB10883",82.75,250,1791,71,8,1,10,2.31816216146876,1,0,1,43,80.5,4.5,0,0
"500",250,"TSB10949",82.75,250,1791,71,8,1,10,2.31816216146876,1,0,0,47,105,24,12,0
"501",251,"TEB3285",99.95,251,8280,84,5,1,17,22.7033109227682,1,1,1,57.5,108,0,0,0
"502",251,"TSB3397",99.95,251,8280,84,5,1,17,22.7033109227682,1,1,1,24,53,0,0,0
"503",252,"TEB774",67.45,252,1889,95,26,1,10,6.42309416772355,1,1,1,33.5,69,0,0,0
"504",252,"TSB849",67.45,252,1889,95,26,1,10,6.42309416772355,1,0,1,80,124.5,0.5,0,0
"505",253,"TEB4037",0,253,7961,138,6,1,22,24.925622717507,0,0,0,0,0,0,0,0
"506",253,"TSB4236",0,253,7961,138,6,1,22,24.925622717507,0,0,0,0,0,0,0,0
"507",254,"TEB4955",87.15,254,4358,147,12,1,17,14.0274733100177,1,1,1,48,114.5,0,0,0
"508",254,"TSB5020",87.15,254,4358,147,12,1,17,14.0274733100177,1,1,1,48.5,78.5,0,0,0
